Index,Name,Description,Brand,Category,MRP Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling Price,Category Section,Availability Status,discount
1247,Silent Cooker Ultra Go Fast,Arm society pattern win television grow scene hand.,"Joseph, Dennis and Jensen",Laptops & Computers,524.0,INR,376,284791000000,Tan,out_of_stock,27,457,413.96,Mobiles & Electronics,Unavailable,110.04000000000002
1248,Mini Router Lamp,Before boy one raise well beat.,Gallagher-Carey,Kitchen Appliances,543.0,INR,970,2240910000000,Violet,in_stock,8,525,401.82,Home & Living,Available,141.18
1249,Automatic Webcam Mouse Rechargeable Digital,Foot phone role road military.,Thompson LLC,Kids' Clothing,575.0,INR,152,8613010000000,CadetBlue,in_stock,96,53,506.0,Apparel & Fashion,Available,69.0
1250,Printer,Nation people score show government thought.,Spears Group,Beauty & Personal Care,461.0,INR,161,657507000000,WhiteSmoke,backorder,51,295,281.21,Beauty & Personal Care,Temporarily Unavailable,179.79000000000002
1251,Clock,Skill anyone book call have trip.,"Merritt, Nicholson and Pittman",Home Decor,651.0,INR,813,1261130000000,DarkTurquoise,backorder,99,789,332.01,Home & Living,Temporarily Unavailable,318.99
1252,Wireless Headphones Automatic Rechargeable Mini,Number own brother term different thing year.,"Decker, Lara and Roman",Camping & Hiking,509.0,INR,854,5110940000000,Gray,backorder,44,977,295.22,"Sports, Fitness & Outdoors",Temporarily Unavailable,213.77999999999997
1253,Silent Toaster One Mini Clean,Section within senior study.,Ho and Sons,Cameras & Accessories,611.0,INR,608,1783660000000,MediumVioletRed,out_of_stock,6,878,513.24,Mobiles & Electronics,Unavailable,97.75999999999999
1254,Premium Fan,Front cut society analysis involve relationship.,Huffman Ltd,Camping & Hiking,484.0,INR,350,5565170000000,LightCyan,out_of_stock,9,491,450.12,"Sports, Fitness & Outdoors",Unavailable,33.879999999999995
1255,Ultra Fridge Printer Mouse Smart Prime Clean,Get order us summer.,Hunt-Waters,Beauty & Personal Care,516.0,INR,60,4746500000000,Indigo,backorder,37,860,402.48,Beauty & Personal Care,Temporarily Unavailable,113.51999999999998
1256,Portable Lock,Since agreement should film eye expert.,Payne-Young,"Accessories (Bags, Hats, Belts)",733.0,INR,528,1600180000000,OliveDrab,pre_order,62,129,667.03,Apparel & Fashion,Temporarily Unavailable,65.97000000000003
1257,Fast Fan Iron Cooker,Mother skin believe speak film experience lot.,Macias and Sons,Smartwatches,42.0,INR,785,5936760000000,SkyBlue,out_of_stock,41,71,32.76,Mobiles & Electronics,Unavailable,9.240000000000002
1258,Pro Webcam Trimmer Projector Touch,Rise I address four.,Mendez-Wagner,Haircare,210.0,INR,210,9025210000000,Thistle,in_stock,14,324,111.3,Beauty & Personal Care,Available,98.7
1259,Mini Lock Pro Mini Digital,Street eat law enjoy try grow price account.,"Sexton, Larsen and Ware",Clothing & Apparel,721.0,INR,475,1227180000000,DeepSkyBlue,backorder,83,86,360.5,Apparel & Fashion,Temporarily Unavailable,360.5
1260,Clean Cooker Brush Rechargeable Edge Touch,Professor between surface.,Heath and Sons,Clothing & Apparel,315.0,INR,878,3213800000000,LightCyan,backorder,58,806,267.75,Apparel & Fashion,Temporarily Unavailable,47.25
1261,Tablet,Data price perform not special send baby.,"Powers, Booth and Baxter",Home & Kitchen,661.0,INR,670,2573080000000,LightCoral,pre_order,98,148,330.5,Home & Living,Temporarily Unavailable,330.5
1262,Smart Speaker Keyboard,Apply state appear player.,Hinton LLC,Office Supplies,839.0,INR,573,4181360000000,DarkTurquoise,out_of_stock,19,184,570.52,"Toys, Books & Office",Unavailable,268.48
1263,Fan Drone Monitor,Glass message so thank note.,"Castaneda, Whitaker and Salas",Shoes & Footwear,295.0,INR,791,6021350000000,MediumSeaGreen,backorder,59,537,197.65,Apparel & Fashion,Temporarily Unavailable,97.35
1264,Rechargeable Projector Brush Smart X Eco,Defense goal act boy little figure.,"Brandt, Hancock and Larsen",Shoes & Footwear,227.0,INR,230,751915000000,DarkKhaki,in_stock,63,216,167.98,Apparel & Fashion,Available,59.02000000000001
1265,Clean Light Toaster Smart Automatic,Left drug office attorney.,"Braun, Knapp and Paul",Cameras & Accessories,815.0,INR,701,8316720000000,DeepPink,backorder,94,222,619.4,Mobiles & Electronics,Temporarily Unavailable,195.60000000000002
1266,Rechargeable Brush X X Touch,Up nothing next material any assume west.,Bentley Ltd,Office Supplies,611.0,INR,596,9467890000000,LightSkyBlue,pre_order,40,824,488.8,"Toys, Books & Office",Temporarily Unavailable,122.19999999999999
1267,Smart Scale Clock X Touch,National any sea could visit street remember.,Lester-Summers,Furniture,551.0,INR,291,5405710000000,DarkKhaki,in_stock,98,879,501.41,Home & Living,Available,49.589999999999975
1268,Wireless Webcam Projector Oven Max One,Republican provide left.,"Ingram, Villegas and Wright",Health & Wellness,324.0,INR,65,5610400000000,DarkSlateGray,backorder,46,489,200.88,Health & Wellness,Temporarily Unavailable,123.12
1269,Digital Stove Touch Air,Natural college wrong out help argue long.,Downs and Sons,Kitchen Appliances,464.0,INR,811,6547280000000,BurlyWood,pre_order,60,404,245.92,Home & Living,Temporarily Unavailable,218.08
1270,Wireless Tablet Cooler Fridge Digital,Thing future our free right.,"Le, Keller and Wu","Accessories (Bags, Hats, Belts)",246.0,INR,945,5853560000000,MidnightBlue,in_stock,73,858,125.46,Apparel & Fashion,Available,120.54
1271,Lock Bicycle,Power force choose save.,Hardy-Hurst,Fitness Equipment,995.0,INR,819,3483510000000,Peru,out_of_stock,90,134,815.9,"Sports, Fitness & Outdoors",Unavailable,179.10000000000002
1272,Mini Clock Touch,Player doctor heart.,Hartman-Castaneda,Women's Clothing,892.0,INR,61,4291960000000,Plum,out_of_stock,15,998,660.08,Apparel & Fashion,Unavailable,231.91999999999996
1273,Mini Mixer Freezer Trimmer X,Our most hour chance analysis.,Ortiz LLC,Books & Stationery,708.0,INR,885,9695720000000,DarkCyan,in_stock,64,655,389.4,"Toys, Books & Office",Available,318.6
1274,Compact Fan Digital Fast,However agency model a.,Kramer-Gregory,Laptops & Computers,698.0,INR,45,8766000000000,LightYellow,discontinued,57,920,537.46,Mobiles & Electronics,Unavailable,160.53999999999996
1275,Pro Speaker Tablet Headphones Max,Apply woman probably board role clearly.,Jones-Barton,Team Sports,980.0,INR,739,9853910000000,PaleGoldenRod,pre_order,84,954,793.8,"Sports, Fitness & Outdoors",Temporarily Unavailable,186.20000000000005
1276,Eco Brush Scanner Premium Smart,Development eye adult good better.,"Mccoy, Carson and Macias",Books & Stationery,868.0,INR,98,3098550000000,OrangeRed,out_of_stock,65,783,486.08,"Toys, Books & Office",Unavailable,381.92
1277,Wireless Fan Scooter Headphones Mini,Media its open their.,"Cordova, Perry and Mason",Camping & Hiking,725.0,INR,137,3326840000000,DarkBlue,backorder,25,747,580.0,"Sports, Fitness & Outdoors",Temporarily Unavailable,145.0
1278,Ultra Charger Tablet Brush Fast,It should democratic discuss cold smile friend.,"Carroll, Wise and Brock",Team Sports,81.0,INR,622,3365090000000,Beige,in_stock,9,59,54.27,"Sports, Fitness & Outdoors",Available,26.729999999999997
1279,Rechargeable Lamp Grill Fast Fast Rechargeable,Well likely big entire fall water.,"Andrews, Preston and Ballard",Women's Clothing,81.0,INR,312,6981530000000,Orange,pre_order,82,948,63.18,Apparel & Fashion,Temporarily Unavailable,17.82
1280,Silent Drone Printer Tablet Digital 360 X,Arm no term avoid article college character.,Eaton-Weeks,Sports & Outdoors,501.0,INR,470,295703000000,PeachPuff,in_stock,1,163,320.64,"Sports, Fitness & Outdoors",Available,180.36
1281,Rechargeable Iron Toaster Projector Smart Air Compact,Report employee push garden edge worker travel agreement.,Foley-Reid,Home & Kitchen,879.0,INR,693,6711270000000,Silver,backorder,20,411,606.51,Home & Living,Temporarily Unavailable,272.49
1282,Fast Tablet Router Printer Clean,Prevent amount ahead more building put.,Pugh-Hampton,"Accessories (Bags, Hats, Belts)",227.0,INR,554,7483430000000,LavenderBlush,limited_stock,73,348,181.6,Apparel & Fashion,Available (Limited),45.400000000000006
1283,Tablet,Executive station three its term beat no.,"Suarez, Hanna and Gaines",Fragrances,939.0,INR,499,6827140000000,DarkCyan,pre_order,1,874,741.81,Beauty & Personal Care,Temporarily Unavailable,197.19000000000005
1284,Iron Microphone,Prepare key would reduce.,Moreno-Guerrero,Home & Kitchen,991.0,INR,715,6970060000000,Brown,in_stock,29,77,782.89,Home & Living,Available,208.11
1285,Advanced Speakerphone Oven Lite,Front more into edge own record.,Case Ltd,Cleaning Supplies,921.0,INR,921,3652160000000,BurlyWood,discontinued,53,796,635.49,Home & Living,Unavailable,285.51
1286,Freezer,Material arrive feeling treat class store successful.,Cox-Nelson,Skincare,199.0,INR,659,6912440000000,BlueViolet,discontinued,45,507,177.11,Beauty & Personal Care,Unavailable,21.889999999999986
1287,Smart Webcam Powerbank,Only result adult traditional day lose push.,Wang-Mccullough,Camping & Hiking,239.0,INR,219,5005670000000,OliveDrab,pre_order,69,54,119.5,"Sports, Fitness & Outdoors",Temporarily Unavailable,119.5
1288,Premium Scale Stove,Plan movie large involve along husband sign help.,Winters-Hatfield,Cameras & Accessories,636.0,INR,849,9347570000000,AntiqueWhite,discontinued,4,636,502.44,Mobiles & Electronics,Unavailable,133.56
1289,Clean Drone Heater Scanner,Scientist head shake must dream.,"Rowland, Nichols and Patel",Automotive,436.0,INR,688,9869670000000,MediumSlateBlue,pre_order,39,60,322.64,Automotive,Temporarily Unavailable,113.36000000000001
1290,Advanced Tablet Tablet Kettle Go,Range his each skin go.,"Bauer, Salinas and Hubbard",Makeup,366.0,INR,388,7228400000000,Cornsilk,pre_order,94,652,190.32,Beauty & Personal Care,Temporarily Unavailable,175.68
1291,Router Lamp,Green trouble pull official.,Robertson Ltd,Beauty & Personal Care,791.0,INR,61,1298180000000,LightGreen,backorder,23,865,601.16,Beauty & Personal Care,Temporarily Unavailable,189.84000000000003
1292,Premium Keyboard Toaster Monitor Smart Sense,Article relationship cause American ten.,Casey-Underwood,Laptops & Computers,369.0,INR,611,5309100000000,ForestGreen,pre_order,64,446,184.5,Mobiles & Electronics,Temporarily Unavailable,184.5
1293,Ultra Scanner Mouse,End all house change law.,Stanley Ltd,Skincare,737.0,INR,53,9660770000000,SaddleBrown,pre_order,32,855,486.42,Beauty & Personal Care,Temporarily Unavailable,250.57999999999998
1294,Watch,Onto later cold her gas study.,"Rowe, Osborn and Benson",Cleaning Supplies,189.0,INR,988,4154880000000,Linen,backorder,27,128,153.09,Home & Living,Temporarily Unavailable,35.91
1295,Pro Cooler Fan Compact Premium Rechargeable,On much without manager along.,Brooks-Mcmillan,Health & Wellness,954.0,INR,927,7566110000000,Violet,pre_order,84,135,515.16,Health & Wellness,Temporarily Unavailable,438.84000000000003
1296,Pro Monitor Brush Monitor Fast,Everything family thought world road almost relate sound.,Curry PLC,Books & Stationery,729.0,INR,511,2200270000000,Sienna,limited_stock,91,927,466.56,"Toys, Books & Office",Available (Limited),262.44
1297,Wireless Router Keyboard Rechargeable,Particular director former pick.,Gonzales-Arnold,Fitness Equipment,522.0,INR,305,2361140000000,Azure,out_of_stock,12,93,266.22,"Sports, Fitness & Outdoors",Unavailable,255.77999999999997
1298,Digital Stove,Draw parent myself wish.,"Shannon, Hayden and Spence",Skincare,131.0,INR,941,7417240000000,LightGreen,in_stock,88,637,68.12,Beauty & Personal Care,Available,62.879999999999995
1299,Automatic Trimmer Shaver Smart,Where easy rock spring anything machine might discuss.,"Wall, Pace and Holmes",Team Sports,41.0,INR,319,3453910000000,Maroon,backorder,91,381,25.83,"Sports, Fitness & Outdoors",Temporarily Unavailable,15.170000000000002
1300,Scooter,Standard have only employee.,Graves and Sons,Men's Clothing,691.0,INR,65,7152740000000,Lavender,in_stock,81,246,635.72,Apparel & Fashion,Available,55.27999999999997
1301,Wireless Toaster Oven Digital Ultra,Continue art ever member administration listen sea.,Rojas-Clay,Health & Wellness,683.0,INR,411,8201880000000,LightGray,in_stock,4,126,635.19,Health & Wellness,Available,47.809999999999945
1302,Compact Speaker Tablet Headphones Portable,Summer first mean us or enjoy.,Reyes-Medina,Health & Wellness,685.0,INR,669,1083480000000,PowderBlue,in_stock,77,101,452.1,Health & Wellness,Available,232.89999999999998
1303,Automatic Printer Lock Thermostat,Size current industry section pretty apply low.,"Cherry, Leblanc and Williamson",Sports & Outdoors,976.0,INR,225,2109580000000,Orange,discontinued,91,257,702.72,"Sports, Fitness & Outdoors",Unavailable,273.28
1304,Blender Blender,Seven piece know support senior wrong father.,Pittman-Farmer,Team Sports,356.0,INR,546,1985260000000,CornflowerBlue,limited_stock,79,328,288.36,"Sports, Fitness & Outdoors",Available (Limited),67.63999999999999
1305,Mini Drone Air,Manage behind wish anything thousand.,Potter LLC,Shoes & Footwear,698.0,INR,344,5108510000000,LightGoldenRodYellow,limited_stock,69,749,600.28,Apparel & Fashion,Available (Limited),97.72000000000003
1306,Rechargeable Radio Automatic Go Smart,Anyone plan pick join.,Richmond Ltd,Cameras & Accessories,491.0,INR,327,1612200000000,SeaShell,backorder,98,234,397.71,Mobiles & Electronics,Temporarily Unavailable,93.29000000000002
1307,Mini Heater Cooker Pro Air Lite,Road bit leg watch step song anyone.,"Horne, Fletcher and Wong",Men's Clothing,992.0,INR,790,4919680000000,PapayaWhip,backorder,15,387,634.88,Apparel & Fashion,Temporarily Unavailable,357.12
1308,Automatic Bicycle Speakerphone Printer Smart,Also safe soon.,Mcdaniel and Sons,Cycling,486.0,INR,739,352289000000,HoneyDew,out_of_stock,60,67,422.82,"Sports, Fitness & Outdoors",Unavailable,63.18000000000001
1309,Stove Monitor Tablet,For those eight miss right partner.,Camacho and Sons,Makeup,580.0,INR,750,5732500000000,Lime,out_of_stock,27,780,475.6,Beauty & Personal Care,Unavailable,104.39999999999998
1310,Digital Tablet Touch Eco Clean,Manager information food task film.,Morrow-Nguyen,Camping & Hiking,730.0,INR,59,5212960000000,PowderBlue,backorder,58,361,408.8,"Sports, Fitness & Outdoors",Temporarily Unavailable,321.2
1311,Pro Phone Scooter Silent Go,Research research pull fear less middle.,"Riggs, Solomon and Huerta",Grooming Tools,268.0,INR,27,316115000000,SkyBlue,discontinued,11,590,225.12,Beauty & Personal Care,Unavailable,42.879999999999995
1312,Mini Cooker Brush Prime Plus Compact,Fire TV ask property lawyer red research.,Pittman-Barton,Kitchen Appliances,120.0,INR,88,6684870000000,Lavender,discontinued,20,652,66.0,Home & Living,Unavailable,54.0
1313,Premium Webcam Printer Go Go Go,Key price ten real each because increase sound.,Zavala LLC,"Accessories (Bags, Hats, Belts)",756.0,INR,237,5897730000000,DarkSlateBlue,pre_order,18,828,529.2,Apparel & Fashion,Temporarily Unavailable,226.79999999999995
1314,Portable Scale Speaker Powerbank,Job form sign measure debate.,Huffman PLC,Camping & Hiking,75.0,INR,528,4187650000000,SandyBrown,limited_stock,16,732,38.25,"Sports, Fitness & Outdoors",Available (Limited),36.75
1315,Advanced Lock Air Compact,Ability guess start pattern better we budget guess.,Fields LLC,Fitness Equipment,992.0,INR,164,7649390000000,Tomato,limited_stock,4,913,505.92,"Sports, Fitness & Outdoors",Available (Limited),486.08
1316,Portable Brush,Here wish be poor.,Cowan PLC,Skincare,192.0,INR,818,9075290000000,Moccasin,pre_order,37,880,176.64,Beauty & Personal Care,Temporarily Unavailable,15.360000000000014
1317,Portable Watch Thermostat Pro,Base threat window heart certain join.,Bowers-Frost,Makeup,615.0,INR,586,7778190000000,DarkSlateGray,discontinued,19,282,350.55,Beauty & Personal Care,Unavailable,264.45
1318,Ultra Keyboard Toaster Monitor Touch Smart,Letter type development experience anyone make.,Matthews-Pearson,Team Sports,788.0,INR,327,844168000000,DarkRed,backorder,62,845,472.8,"Sports, Fitness & Outdoors",Temporarily Unavailable,315.2
1319,Mini Dock,Spend whose development white.,Terry-Frazier,Cycling,667.0,INR,263,2402570000000,Violet,out_of_stock,25,864,633.65,"Sports, Fitness & Outdoors",Unavailable,33.35000000000002
1320,Powerbank,Point couple no probably agent only system.,Dean-Lee,Automotive,660.0,INR,664,2857360000000,HoneyDew,in_stock,59,203,429.0,Automotive,Available,231.0
1321,Heater Cooker,Officer get career evening try.,Hunt Inc,Home Decor,695.0,INR,654,5900050000000,LightBlue,backorder,26,992,528.2,Home & Living,Temporarily Unavailable,166.79999999999995
1322,Ultra Blender Cooker Plus,Government bit church instead start we.,"Thompson, Joseph and Walters",Headphones & Earbuds,982.0,INR,52,5004160000000,SeaShell,out_of_stock,25,860,873.98,Mobiles & Electronics,Unavailable,108.01999999999998
1323,Compact Speakerphone Mixer,Husband experience against their travel.,Cook Inc,Haircare,167.0,INR,343,2213040000000,GhostWhite,pre_order,92,165,121.91,Beauty & Personal Care,Temporarily Unavailable,45.09
1324,Smart Iron Microphone Smart Clean Ultra,Glass decide organization admit.,Fleming and Sons,Grooming Tools,94.0,INR,410,3229340000000,LavenderBlush,limited_stock,55,551,69.56,Beauty & Personal Care,Available (Limited),24.439999999999998
